MJD-2450000	SCFL	SCER
5296.5	17504.57	6.9674
5296.5	17514.52	6.9673
5296.5	17541.50	6.9672
5296.5	17501.33	6.9672
5296.5	17485.74	6.9670
5296.5	17501.87	6.9669
5296.7	17494.13	6.9667
5296.7	17505.35	6.9666
5296.7	17495.12	6.9664
5296.7	17507.96	6.9663
5296.7	17501.59	6.9661
5296.7	17498.74	6.9660
5296.7	17488.14	6.9658
5296.7	17486.89	6.9657
5296.7	17475.90	6.9655
5296.7	17466.20	6.9652
5296.7	17492.68	6.9651
5297.0	17487.57	6.9649
5297.0	17457.06	6.9648
5297.0	17448.33	6.9646
5297.0	17464.19	6.9645
5297.0	17472.48	6.9643
5297.0	17467.03	6.9642
5297.0	17471.66	6.9640
5297.0	17472.94	6.9639
5297.0	17446.59	6.9637
5297.0	17441.22	6.9634
5297.0	17447.27	6.9634
5297.2	17437.41	6.9633
5297.2	17431.89	6.9632
5297.2	17459.53	6.9631
5297.2	17433.78	6.9631
5297.2	17421.04	6.9630
5297.2	17424.62	6.9629
5297.2	17431.61	6.9628
5297.2	17423.33	6.9628
5297.2	17412.52	6.9627
5297.2	17433.53	6.9626
5297.2	17429.04	6.9625
5297.2	17436.47	6.9625
5297.2	17425.33	6.9624
5297.5	17412.71	6.9623
5297.5	17414.35	6.9622
5297.5	17415.55	6.9622
5297.5	17403.28	6.9621
5297.5	17405.42	6.9620
5297.5	17419.41	6.9619
5297.5	17421.54	6.9619
5297.5	17407.38	6.9618
5297.5	17416.96	6.9617
5297.5	17394.35	6.9616
5297.5	17412.37	6.9616
5297.5	17415.56	6.9616
5297.7	17410.23	6.9616
5297.7	17416.55	6.9616
5297.7	17397.07	6.9616
5297.7	17412.10	6.9616
5297.7	17403.40	6.9615
5297.7	17399.65	6.9615
5297.7	17405.03	6.9615
5297.7	17412.54	6.9615
5297.7	17417.17	6.9615
5297.7	17443.33	6.9615
5297.7	17428.32	6.9614
5298.0	17413.60	6.9614
5298.0	17399.39	6.9614
5298.0	17413.04	6.9614
5298.0	17406.19	6.9614
5298.0	17411.99	6.9614
5298.0	17413.28	6.9614
5298.0	17402.40	6.9613
5298.0	17429.61	6.9613
5298.0	17413.18	6.9613
5298.0	17411.73	6.9613
5298.0	17401.14	6.9613
5298.0	17425.57	6.9614
5298.3	17408.09	6.9614
5298.3	17424.47	6.9614
5298.3	17430.28	6.9614
5298.3	17431.32	6.9615
5298.3	17412.75	6.9615
5298.3	17394.81	6.9615
5298.3	17400.63	6.9616
5298.3	17436.47	6.9616
5298.3	17428.72	6.9616
5298.3	17438.85	6.9616
5298.3	17417.32	6.9617
5298.3	17411.57	6.9617
5298.5	17420.02	6.9617
5298.5	17412.25	6.9617
5298.5	17421.86	6.9618
5298.5	17420.35	6.9618
5298.5	17411.88	6.9619
5298.5	17430.69	6.9619
5298.5	17409.49	6.9619
5298.5	17418.58	6.9619
5298.5	17413.26	6.9620
5298.5	17413.25	6.9620
5298.5	17414.67	6.9619
5298.5	17410.95	6.9619
5298.7	17420.28	6.9619
5298.7	17444.06	6.9619
5298.7	17403.74	6.9619
5298.7	17442.68	6.9619
5298.7	17437.81	6.9619
5298.7	17442.18	6.9618
5298.7	17443.79	6.9618
5298.7	17436.29	6.9618
5298.7	17428.90	6.9618
5298.7	17444.87	6.9618
5299.0	17441.03	6.9618
5299.0	17466.84	6.9618
5299.0	17433.85	6.9618
5299.0	17441.96	6.9617
5299.0	17440.22	6.9617
5299.0	17446.74	6.9617
5299.0	17437.72	6.9617
5299.0	17450.54	6.9617
5299.0	17436.24	6.9617
5299.0	17456.79	6.9617
5299.0	17439.88	6.9617
5299.2	17443.68	6.9617
5299.2	17454.65	6.9617
5299.2	17460.48	6.9617
5299.2	17446.94	6.9617
5299.2	17451.33	6.9617
5299.2	17456.99	6.9617
5299.2	17455.59	6.9618
5299.2	17459.21	6.9618
5299.2	17476.04	6.9618
5299.2	17456.20	6.9618
5299.2	17472.34	6.9618
5299.2	17458.06	6.9618
5299.5	17453.91	6.9618
5299.5	17456.38	6.9618
5299.5	17464.46	6.9618
5299.5	17463.11	6.9618
5299.5	17470.82	6.9618
5299.5	17477.53	6.9618
5299.5	17469.20	6.9619
5299.5	17475.49	6.9619
5299.5	17466.38	6.9619
5299.5	17482.88	6.9619
5299.5	17455.70	6.9619
5299.5	17472.12	6.9619
5299.5	17469.45	6.9620
5299.8	17459.47	6.9620
5299.8	17472.91	6.9620
5299.8	17491.06	6.9620
5299.8	17486.23	6.9621
5299.8	17471.22	6.9621
5299.8	17478.22	6.9621
5299.8	17495.62	6.9622
5299.8	17485.00	6.9622
5299.8	17491.19	6.9622
5299.8	17474.71	6.9622
5299.8	17490.97	6.9623
5299.8	17492.36	6.9623
5300.0	17486.67	6.9623
5300.0	17471.93	6.9623
5300.0	17490.04	6.9624
5300.0	17489.36	6.9624
5300.0	17500.74	6.9624
5300.0	17487.87	6.9624
5300.0	17475.73	6.9625
5300.0	17481.42	6.9625
5300.0	17494.15	6.9625
5300.0	17507.54	6.9625
5300.0	17495.41	6.9624
5300.0	17480.05	6.9624
5300.3	17484.46	6.9624
5300.3	17481.15	6.9624
5300.3	17488.59	6.9623
5300.3	17477.00	6.9623
5300.3	17482.07	6.9623
5300.3	17483.37	6.9622
5300.3	17498.83	6.9622
5300.3	17468.12	6.9622
5300.3	17487.39	6.9622
5300.3	17457.35	6.9621
5300.5	17476.61	6.9621
5300.5	17469.63	6.9621
5300.5	17461.26	6.9621
5300.5	17467.62	6.9621
5300.5	17484.00	6.9620
5300.5	17478.86	6.9620
5300.5	17484.55	6.9620
5300.5	17472.64	6.9620
5300.5	17473.23	6.9619
5300.5	17471.99	6.9617
5300.5	17478.45	6.9616
5300.5	17465.30	6.9615
5300.8	17478.29	6.9614
5300.8	17469.05	6.9613
5300.8	17463.11	6.9612
5300.8	17457.12	6.9610
5300.8	17470.96	6.9610
5300.8	17467.08	6.9609
5300.8	17452.04	6.9608
5300.8	17457.54	6.9607
5300.8	17463.86	6.9606
5300.8	17472.84	6.9605
5301.0	17444.18	6.9603
5301.0	17461.95	6.9602
5301.0	17438.05	6.9601
5301.0	17451.89	6.9600
5301.0	17433.40	6.9599
5301.0	17445.50	6.9598
5301.0	17442.71	6.9598
5301.0	17457.22	6.9597
5301.0	17456.04	6.9597
5301.0	17454.79	6.9596
5301.0	17453.04	6.9596
5301.0	17437.87	6.9595
5301.3	17440.30	6.9595
5301.3	17442.78	6.9595
5301.3	17442.87	6.9594
5301.3	17436.53	6.9594
5301.3	17442.50	6.9593
5301.3	17429.24	6.9593
5301.3	17433.02	6.9593
5301.3	17424.10	6.9592
5301.3	17429.05	6.9592
5301.3	17412.92	6.9591
5301.3	17417.46	6.9591
5301.3	17421.13	6.9590
5301.5	17412.71	6.9590
5301.5	17407.42	6.9590
5301.5	17414.93	6.9589
5301.5	17418.77	6.9588
5301.5	17414.88	6.9588
5301.5	17425.19	6.9588
5301.5	17410.89	6.9587
5301.5	17402.14	6.9586
5301.5	17407.51	6.9585
5301.5	17423.33	6.9585
5301.5	17427.70	6.9583
5301.8	17431.45	6.9582
5301.8	17434.79	6.9581
5301.8	17434.51	6.9581
5301.8	17438.54	6.9580
5301.8	17425.94	6.9579
5301.8	17451.55	6.9578
5301.8	17427.71	6.9578
5301.8	17455.17	6.9577
5301.8	17423.95	6.9575
5301.8	17437.55	6.9574
5301.8	17428.92	6.9574
5302.0	17433.99	6.9573
5302.0	17433.58	6.9572
5302.0	17437.34	6.9571
5302.0	17433.69	6.9571
5302.0	17408.88	6.9570
5302.0	17419.66	6.9569
5302.0	17426.82	6.9570
5302.0	17419.11	6.9570
5302.0	17440.92	6.9571
5302.0	17435.15	6.9571
5302.0	17433.56	6.9572
5302.0	17432.26	6.9572
5302.2	17437.30	6.9573
5302.2	17429.02	6.9574
5302.2	17429.35	6.9574
5302.2	17437.87	6.9575
5302.2	17422.44	6.9575
5302.2	17441.78	6.9576
5302.2	17437.38	6.9577
5302.2	17435.69	6.9578
5302.2	17423.49	6.9578
5302.2	17437.89	6.9579
5302.2	17430.32	6.9579
5302.5	17441.65	6.9580
5302.5	17433.04	6.9580
5302.5	17445.58	6.9581
5302.5	17423.66	6.9582
5302.5	17440.01	6.9583
5302.5	17441.48	6.9584
5302.5	17445.48	6.9586
5302.5	17431.03	6.9588
5302.5	17431.30	6.9589
5302.5	17435.05	6.9591
5302.5	17433.81	6.9593
5302.5	17426.31	6.9594
5302.7	17439.83	6.9596
5302.7	17437.86	6.9598
5302.7	17439.93	6.9599
5302.7	17434.96	6.9601
5302.7	17423.88	6.9603
5302.7	17428.97	6.9604
5302.7	17438.36	6.9606
5302.7	17442.47	6.9608
5302.7	17438.90	6.9609
5302.7	17415.53	6.9611
5302.7	17416.91	6.9613
5302.7	17426.02	6.9614
5303.0	17423.28	6.9616
5303.0	17406.42	6.9618
5303.0	17422.42	6.9619
5303.0	17437.17	6.9621
5303.0	17422.42	6.9623
5303.0	17415.54	6.9619
5303.0	17431.26	6.9616
5303.0	17421.04	6.9613
5303.0	17424.71	6.9610
5303.0	17421.98	6.9607
5303.0	17418.77	6.9604
5303.0	17416.59	6.9601
5303.3	17411.45	6.9598
5303.3	17411.28	6.9595
5303.3	17393.16	6.9591
5303.3	17392.09	6.9588
5303.3	17398.58	6.9585
5303.3	17385.85	6.9582
5303.3	17381.59	6.9579
5303.3	17393.49	6.9576
5303.3	17402.02	6.9573
5303.3	17396.04	6.9570
5303.3	17393.46	6.9567
5303.3	17377.33	6.9563
5303.5	17388.52	6.9557
5303.5	17381.27	6.9554
5303.5	17374.63	6.9548
5303.5	17368.48	6.9547
5303.5	17364.58	6.9546
5303.5	17376.85	6.9545
5303.5	17378.59	6.9544
5303.5	17372.76	6.9543
5303.5	17374.87	6.9542
5303.5	17380.90	6.9541
5303.7	17375.23	6.9540
5303.7	17390.24	6.9540
5303.7	17384.28	6.9539
5303.7	17361.04	6.9538
5303.7	17367.28	6.9537
5303.7	17366.49	6.9536
5303.7	17379.78	6.9535
5303.7	17361.86	6.9534
5303.7	17366.37	6.9533
5303.7	17373.17	6.9532
5303.7	17367.30	6.9530
5303.7	17344.18	6.9529
5304.0	17361.05	6.9529
5304.0	17337.60	6.9528
5304.0	17344.87	6.9527
5304.0	17356.87	6.9526
5304.0	17353.80	6.9525
5304.0	17357.92	6.9525
5304.0	17333.31	6.9524
5304.0	17365.01	6.9524
5304.0	17352.53	6.9523
5304.0	17362.39	6.9523
5304.0	17354.25	6.9522
5304.0	17367.52	6.9522
5304.2	17350.30	6.9521
5304.2	17356.87	6.9521
5304.2	17371.33	6.9521
5304.2	17345.23	6.9520
5304.2	17324.73	6.9520
5304.2	17347.63	6.9519
5304.2	17350.07	6.9519
5304.2	17339.18	6.9518
5304.2	17342.65	6.9518
5304.2	17330.55	6.9517
5304.2	17355.00	6.9517
5304.2	17351.19	6.9516
5304.5	17355.41	6.9516
5304.5	17366.14	6.9515
5304.5	17350.23	6.9515
5304.5	17340.89	6.9514
5304.5	17333.71	6.9514
5304.5	17334.02	6.9514
5304.5	17344.42	6.9514
5304.5	17341.19	6.9514
5304.5	17339.58	6.9514
5304.5	17350.29	6.9513
5304.5	17321.25	6.9513
5304.5	17347.11	6.9513
5304.8	17319.38	6.9513
5304.8	17329.76	6.9513
5304.8	17328.11	6.9513
5304.8	17342.93	6.9513
5304.8	17338.99	6.9512
5304.8	17334.93	6.9512
5304.8	17332.49	6.9512
5304.8	17340.93	6.9512
5304.8	17330.02	6.9512
5304.8	17331.74	6.9512
5304.8	17320.58	6.9511
5304.8	17356.27	6.9511
5305.0	17341.56	6.9511
5305.0	17345.57	6.9511
5305.0	17319.52	6.9511
5305.0	17346.94	6.9511
5305.0	17350.11	6.9511
5305.0	17342.69	6.9510
5305.0	17335.93	6.9510
5305.0	17348.37	6.9510
5305.0	17336.59	6.9510
5305.0	17331.88	6.9510
5305.2	17337.95	6.9510
5305.2	17326.11	6.9510
5305.2	17333.98	6.9510
5305.2	17319.85	6.9510
5305.2	17348.01	6.9510
5305.2	17322.94	6.9510
5305.2	17331.94	6.9509
5305.2	17325.69	6.9509
5305.2	17332.47	6.9509
5305.2	17319.78	6.9509
5305.2	17325.14	6.9509
5305.2	17326.25	6.9509
5305.5	17339.72	6.9509
5305.5	17296.13	6.9509
5305.5	17326.03	6.9509
5305.5	17324.09	6.9508
5305.5	17299.89	6.9507
5305.5	17309.18	6.9506
5305.5	17308.47	6.9505
5305.5	17316.33	6.9504
5305.5	17297.61	6.9503
5305.5	17299.77	6.9502
5305.5	17297.76	6.9501
5305.5	17304.59	6.9500
5305.8	17308.56	6.9499
5305.8	17298.52	6.9498
5305.8	17304.34	6.9497
5305.8	17299.62	6.9496
5305.8	17289.96	6.9495
5305.8	17296.22	6.9494
5305.8	17310.13	6.9493
5305.8	17313.33	6.9492
5305.8	17315.14	6.9490
5305.8	17292.61	6.9489
5305.8	17334.90	6.9488
5305.8	17317.05	6.9487
5305.8	17308.84	6.9486
5306.0	17299.94	6.9485
5306.0	17313.51	6.9484
5306.0	17302.38	6.9483
5306.0	17308.91	6.9482
5306.0	17299.83	6.9480
5306.0	17294.05	6.9479
5306.0	17292.32	6.9477
5306.0	17291.33	6.9476
5306.0	17283.07	6.9475
5306.0	17294.67	6.9473
5306.0	17287.58	6.9472
5306.0	17298.87	6.9471
5306.3	17289.13	6.9469
5306.3	17280.46	6.9468
5306.3	17257.64	6.9466
5306.3	17284.19	6.9465
5306.3	17291.16	6.9464
5306.3	17288.69	6.9462
5306.3	17267.40	6.9461
5306.3	17287.38	6.9459
5306.3	17269.27	6.9458
5306.3	17278.60	6.9455
5306.3	17264.10	6.9454
5306.5	17248.09	6.9452
5306.5	17253.70	6.9450
5306.5	17261.58	6.9448
5306.5	17253.64	6.9447
5306.5	17270.42	6.9444
5306.5	17270.35	6.9443
5306.5	17246.84	6.9442
5306.5	17245.06	6.9441
5306.5	17239.26	6.9439
5306.5	17242.20	6.9438
5306.7	17228.95	6.9437
5306.7	17237.00	6.9435
5306.7	17241.23	6.9434
5306.7	17247.60	6.9433
5306.7	17243.52	6.9431
5306.7	17234.73	6.9430
5306.7	17215.29	6.9427
5306.7	17235.52	6.9425
5306.7	17215.95	6.9423
5306.7	17223.64	6.9422
5307.0	17217.91	6.9421
5307.0	17218.05	6.9418
5307.0	17208.97	6.9416
5307.0	17197.32	6.9415
5307.0	17208.89	6.9413
5307.0	17176.24	6.9412
5307.0	17177.75	6.9410
5307.0	17176.54	6.9409
5307.0	17167.94	6.9407
5307.0	17168.94	6.9406
5307.0	17161.20	6.9404
5307.0	17151.28	6.9403
5307.3	17168.12	6.9401
5307.3	17155.49	6.9400
5307.3	17160.22	6.9398
5307.3	17129.58	6.9397
5307.3	17152.94	6.9395
5307.3	17131.79	6.9393
5307.3	17163.56	6.9392
5307.3	17135.88	6.9390
5307.3	17143.88	6.9389
5307.3	17144.04	6.9387
5307.3	17146.32	6.9386
5307.3	17136.12	6.9384
5307.5	17135.90	6.9383
5307.5	17141.47	6.9382
5307.5	17124.55	6.9381
5307.5	17100.83	6.9380
5307.5	17126.57	6.9379
5307.5	17103.53	6.9378
5307.5	17109.32	6.9377
5307.5	17116.27	6.9376
5307.5	17110.90	6.9375
5307.5	17112.96	6.9374
5307.5	17116.09	6.9371
5307.8	17102.66	6.9370
5307.8	17104.18	6.9369
5307.8	17091.76	6.9368
5307.8	17107.01	6.9367
5307.8	17111.18	6.9366
5307.8	17099.87	6.9365
5307.8	17121.97	6.9364
5307.8	17110.33	6.9363
5307.8	17088.04	6.9361
5307.8	17106.68	6.9360
5307.8	17087.31	6.9359
5308.0	17098.20	6.9358
5308.0	17099.33	6.9360
5308.0	17119.81	6.9362
5308.0	17127.45	6.9364
5308.0	17106.15	6.9365
5308.0	17110.01	6.9367
5308.0	17117.73	6.9369
5309.2	17075.56	6.9352
5309.2	17069.31	6.9353
5309.2	17064.14	6.9354
5309.2	17074.41	6.9355
5309.5	17073.17	6.9356
5309.5	17076.40	6.9356
5309.5	17095.97	6.9357
5309.5	17083.54	6.9358
5309.5	17080.59	6.9359
5309.5	17094.50	6.9359
5309.5	17086.21	6.9360
5309.5	17090.24	6.9361
5309.5	17083.61	6.9361
5309.5	17087.67	6.9362
5309.5	17098.62	6.9363
5309.5	17093.37	6.9363
5309.8	17103.16	6.9364
5309.8	17111.83	6.9365
5309.8	17107.22	6.9365
5309.8	17114.37	6.9366
5309.8	17106.35	6.9367
5309.8	17110.36	6.9367
5309.8	17134.86	6.9368
5309.8	17108.09	6.9369
5309.8	17126.43	6.9369
5309.8	17116.06	6.9370
5309.8	17119.27	6.9371
5309.8	17117.82	6.9371
5310.0	17137.75	6.9372
5310.0	17120.67	6.9373
5310.0	17123.95	6.9373
5310.0	17142.04	6.9374
5310.0	17143.84	6.9374
5310.0	17127.54	6.9375
5310.0	17118.64	6.9376
5310.0	17158.91	6.9376
5310.0	17150.03	6.9376
5310.0	17141.58	6.9376
5310.0	17137.42	6.9376
5310.0	17151.53	6.9376
5310.0	17132.23	6.9376
5310.2	17173.18	6.9376
5310.2	17139.40	6.9376
5310.2	17132.77	6.9375
5310.2	17153.22	6.9375
5310.2	17152.33	6.9375
5310.2	17147.37	6.9375
5310.2	17141.96	6.9375
5310.2	17138.12	6.9375
5310.2	17154.04	6.9375
5310.2	17136.69	6.9375
5310.2	17161.21	6.9374
5310.2	17173.09	6.9374
5310.5	17187.83	6.9374
5310.5	17162.59	6.9374
5310.5	17188.25	6.9374
5310.5	17168.66	6.9374
5310.5	17160.89	6.9374
5310.5	17175.63	6.9374
5310.5	17171.09	6.9373
5310.5	17153.12	6.9374
5310.5	17167.58	6.9374
5310.5	17151.23	6.9374
5310.5	17182.38	6.9374
5310.5	17187.11	6.9374
5310.8	17168.11	6.9374
5310.8	17181.01	6.9375
5310.8	17180.18	6.9375
5310.8	17169.23	6.9375
5310.8	17181.07	6.9375
5310.8	17169.66	6.9375
5310.8	17188.95	6.9376
5310.8	17187.31	6.9376
5310.8	17166.35	6.9376
5311.0	17174.87	6.9376
5311.0	17171.70	6.9376
5311.0	17174.20	6.9377
5311.0	17179.96	6.9377
5311.0	17190.01	6.9377
5311.0	17180.45	6.9377
5311.0	17188.43	6.9377
5311.0	17201.08	6.9379
5311.0	17192.78	6.9380
5311.0	17188.06	6.9381
5311.0	17190.80	6.9383
5311.0	17200.60	6.9384
5311.2	17203.95	6.9386
5311.2	17203.31	6.9387
5311.2	17199.27	6.9388
5311.2	17218.12	6.9390
5311.2	17194.05	6.9391
5311.2	17206.85	6.9393
5311.2	17220.21	6.9394
5311.2	17209.41	6.9395
5311.2	17199.76	6.9397
5311.2	17233.46	6.9400
5311.2	17224.88	6.9401
5311.5	17219.09	6.9404
5311.5	17234.04	6.9405
5311.5	17240.83	6.9408
5311.5	17241.15	6.9410
5311.5	17240.00	6.9411
5311.5	17226.51	6.9411
5311.5	17242.13	6.9411
5311.5	17248.06	6.9411
5311.5	17246.76	6.9412
5311.5	17246.33	6.9412
5311.5	17237.79	6.9412
5311.7	17234.50	6.9412
5311.7	17264.63	6.9412
5311.7	17261.05	6.9412
5311.7	17278.54	6.9413
5311.7	17253.32	6.9413
5311.7	17245.60	6.9413
5311.7	17262.33	6.9413
5311.7	17262.72	6.9413
5311.7	17279.03	6.9413
5311.7	17263.38	6.9414
5311.7	17270.29	6.9414
5311.7	17280.12	6.9414
5312.0	17262.47	6.9414
5312.0	17279.63	6.9414
5312.0	17276.71	6.9414
5312.0	17288.94	6.9415
5312.0	17298.77	6.9415
5312.0	17287.93	6.9415
5312.0	17295.56	6.9416
5312.0	17309.82	6.9416
5312.0	17284.12	6.9417
5312.0	17317.13	6.9418
5312.0	17304.27	6.9419
5312.0	17314.69	6.9419
5312.3	17316.25	6.9420
5312.3	17317.12	6.9421
5312.3	17317.41	6.9421
5312.3	17303.93	6.9422
5312.3	17305.36	6.9423
5312.3	17304.81	6.9424
5312.3	17339.09	6.9424
5312.3	17336.79	6.9425
5312.3	17326.21	6.9426
5312.3	17345.19	6.9427
5312.3	17316.21	6.9428
5312.3	17337.59	6.9429
5312.5	17338.12	6.9429
5312.5	17345.29	6.9430
5312.5	17349.39	6.9431
5312.5	17324.54	6.9432
5312.5	17324.14	6.9432
5312.5	17370.46	6.9433
5312.5	17331.95	6.9433
5312.5	17345.54	6.9434
5312.5	17348.92	6.9434
5312.5	17316.89	6.9435
5312.5	17337.70	6.9435
5312.5	17344.18	6.9436
5312.7	17349.54	6.9437
5312.7	17339.34	6.9437
5312.7	17330.57	6.9438
5312.7	17341.08	6.9438
5312.7	17361.88	6.9439
5312.7	17326.05	6.9439
5312.7	17331.39	6.9440
5312.7	17328.94	6.9440
5312.7	17333.08	6.9441
5312.7	17346.80	6.9441
5312.7	17331.38	6.9442
5312.7	17338.15	6.9443
5313.0	17351.83	6.9444
5313.0	17340.55	6.9444
5313.0	17349.96	6.9445
5313.0	17355.35	6.9445
5313.0	17345.18	6.9445
5313.0	17350.10	6.9444
5313.0	17370.93	6.9443
5313.0	17361.70	6.9443
5313.0	17367.79	6.9442
5313.0	17367.06	6.9442
5313.0	17358.65	6.9441
5313.3	17357.13	6.9440
5313.3	17356.42	6.9440
5313.3	17357.17	6.9439
5313.3	17374.42	6.9439
5313.3	17379.51	6.9438
5313.3	17374.99	6.9438
5313.3	17365.78	6.9437
5313.3	17353.14	6.9436
5313.3	17355.70	6.9436
5313.3	17370.44	6.9435
5313.3	17361.63	6.9435
5313.3	17344.15	6.9434
5313.3	17370.85	6.9433
5313.5	17380.54	6.9433
5313.5	17351.61	6.9432
5313.5	17367.63	6.9432
5313.5	17354.10	6.9431
5313.5	17350.82	6.9431
5313.5	17358.66	6.9430
5313.5	17361.84	6.9430
5313.5	17333.18	6.9430
5313.5	17365.83	6.9430
5313.5	17345.51	6.9430
5313.8	17362.78	6.9429
5313.8	17357.94	6.9429
5313.8	17354.65	6.9428
5313.8	17352.64	6.9428
5313.8	17347.71	6.9428
5313.8	17376.92	6.9428
5313.8	17359.75	6.9428
5313.8	17370.70	6.9427
5313.8	17359.31	6.9427
5313.8	17353.63	6.9427
5314.0	17370.72	6.9426
5314.0	17376.96	6.9426
5314.0	17376.86	6.9426
5314.0	17354.06	6.9426
5314.0	17391.64	6.9426
5314.0	17376.17	6.9426
5314.0	17399.04	6.9426
5314.0	17366.61	6.9426
5314.0	17365.14	6.9426
5314.0	17374.20	6.9426
5314.0	17359.98	6.9427
5314.0	17350.88	6.9427
5314.2	17372.55	6.9427
5314.2	17354.55	6.9427
5314.2	17355.58	6.9427
5314.2	17374.84	6.9427
5314.2	17371.40	6.9427
5314.2	17363.86	6.9427
5314.2	17361.43	6.9428
5314.2	17378.50	6.9428
5314.2	17356.60	6.9428
5314.2	17361.34	6.9428
5314.2	17382.82	6.9428
5314.2	17366.83	6.9428
5314.5	17380.95	6.9428
5314.5	17377.73	6.9428
5314.5	17379.01	6.9428
5314.5	17373.53	6.9429
5314.5	17373.48	6.9428
5314.5	17384.75	6.9428
5314.5	17366.25	6.9428
5314.5	17367.74	6.9427
5314.5	17352.81	6.9427
5314.5	17352.29	6.9426
5314.5	17354.07	6.9426
5314.5	17354.95	6.9426
5314.5	17347.35	6.9425
5314.7	17362.12	6.9425
5314.7	17354.36	6.9425
5314.7	17363.01	6.9424
5314.7	17348.79	6.9424
5314.7	17354.78	6.9424
5314.7	17377.92	6.9423
5314.7	17349.44	6.9423
5314.7	17367.54	6.9423
5314.7	17372.78	6.9422
5314.7	17384.23	6.9422
5314.7	17363.91	6.9421
5314.7	17371.59	6.9421
5315.0	17375.53	6.9421
5315.0	17393.45	6.9420
5315.0	17380.19	6.9420
5315.0	17362.89	6.9419
5315.0	17355.81	6.9419
5315.0	17376.24	6.9418
5315.0	17371.98	6.9418
5315.0	17374.89	6.9417
5315.0	17362.74	6.9416
5315.0	17365.02	6.9416
5315.0	17351.98	6.9415
5315.0	17354.52	6.9414
5315.2	17359.11	6.9414
5315.2	17354.50	6.9413
5315.2	17378.55	6.9413
5315.2	17375.03	6.9412
5315.2	17378.13	6.9411
5315.2	17381.64	6.9410
5315.2	17375.81	6.9409
5315.2	17377.99	6.9409
5315.2	17369.39	6.9408
5315.2	17361.78	6.9408
5315.2	17367.42	6.9407
5315.5	17369.02	6.9406
5315.5	17375.66	6.9406
5315.5	17370.88	6.9405
5315.5	17380.17	6.9405
5315.5	17378.82	6.9405
5315.5	17378.98	6.9405
5315.5	17394.11	6.9405
5315.5	17376.52	6.9406
5315.5	17387.48	6.9406
5315.5	17375.10	6.9406
5315.5	17382.57	6.9406
5315.5	17376.63	6.9406
5315.5	17387.23	6.9406
5315.8	17397.10	6.9406
5315.8	17387.19	6.9406
5315.8	17392.12	6.9406
5315.8	17390.49	6.9406
5315.8	17406.48	6.9407
5315.8	17394.75	6.9407
5315.8	17396.86	6.9407
5315.8	17394.59	6.9407
5315.8	17393.29	6.9407
5315.8	17385.39	6.9407
5315.8	17391.21	6.9407
5316.0	17396.33	6.9407
5316.0	17383.72	6.9407
5316.0	17376.94	6.9407
5316.0	17393.87	6.9406
5316.0	17384.69	6.9405
5316.0	17375.79	6.9404
5316.0	17376.25	6.9404
5316.0	17347.31	6.9403
5316.0	17358.20	6.9402
5316.0	17361.98	6.9401
5316.0	17347.67	6.9400
5316.3	17355.23	6.9399
5316.3	17376.55	6.9398
5316.3	17373.22	6.9398
5316.3	17376.54	6.9397
5316.3	17370.54	6.9396
5316.3	17363.60	6.9395
5316.3	17374.76	6.9394
5316.3	17362.46	6.9394
5316.3	17366.37	6.9393
5316.3	17362.22	6.9392
5316.3	17370.85	6.9391
5316.3	17360.37	6.9391
5316.5	17364.07	6.9390
5316.5	17342.71	6.9389
5316.5	17351.03	6.9388
5316.5	17367.00	6.9388
5316.5	17349.26	6.9387
5316.5	17355.34	6.9386
5316.5	17343.31	6.9385
5316.5	17364.23	6.9384
5316.5	17332.20	6.9383
5316.5	17354.46	6.9382
5316.5	17332.71	6.9382
5316.5	17330.63	6.9381
5316.7	17341.17	6.9380
5316.7	17319.53	6.9379
5316.7	17362.23	6.9379
5316.7	17354.14	6.9378
5316.7	17337.75	6.9377
5316.7	17341.92	6.9376
5316.7	17344.07	6.9375
5316.7	17320.11	6.9375
5316.7	17343.51	6.9373
5316.7	17329.02	6.9372
5316.7	17344.47	6.9372
5317.0	17331.28	6.9371
5317.0	17316.00	6.9371
5317.0	17325.79	6.9372
5317.0	17320.59	6.9372
5317.0	17314.90	6.9372
5317.0	17324.23	6.9373
5317.0	17330.88	6.9373
5317.0	17314.36	6.9374
5317.0	17318.26	6.9374
5317.0	17329.05	6.9375
5317.0	17328.77	6.9375
5317.0	17316.02	6.9375
5317.2	17320.33	6.9376
5317.2	17322.39	6.9376
5317.2	17323.80	6.9377
5317.2	17310.95	6.9377
5317.2	17316.20	6.9377
5317.2	17323.13	6.9378
5317.2	17332.44	6.9378
5317.2	17319.35	6.9379
5317.2	17337.36	6.9379
5317.2	17327.89	6.9380
5317.2	17326.70	6.9380
5317.5	17340.99	6.9381
5317.5	17342.56	6.9380
5317.5	17329.01	6.9379
5317.5	17330.63	6.9378
5317.5	17330.18	6.9377
5317.5	17334.69	6.9376
5317.5	17316.33	6.9375
5317.5	17314.37	6.9374
5317.5	17316.54	6.9373
5317.5	17314.48	6.9372
5317.5	17333.81	6.9369
5317.7	17316.38	6.9367
5317.7	17302.70	6.9366
5317.7	17313.09	6.9365
5317.7	17281.96	6.9364
5317.7	17308.00	6.9363
5317.7	17296.82	6.9362
5317.7	17301.67	6.9361
5317.7	17330.63	6.9360
5317.7	17305.65	6.9360
5317.7	17323.40	6.9359
5317.7	17314.91	6.9358
5318.0	17301.74	6.9357
